ms.zoning,lot.frontage,lot.area,street,alley,lot.shape,land.contour,lot.config,land.slope,neighborhood,condition.1,condition.2,bldg.type,house.style,overall.qual,overall.cond,year.built,year.remod.add,roof.style,roof.matl,exterior.1st,exterior.2nd,mas.vnr.type,mas.vnr.area,exter.qual,exter.cond,foundation,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating,heating.qc,central.air,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,gr.liv.area,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.type,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.feature,mo.sold,yr.sold,sale.type,sale.condition,saleprice,ln.lot.frontage,ln.lot.area,house.age,yrs.since.remod,has.2nd.floor
RL,60,17433,Pave,No Alley,Mod+ IR,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114,Gd,TA,PConc,Ex,TA,No Exposure,Unf,0,Unf,0,1629,1629,GasA,Ex,Y,SB,1645,830,0,2475,0,0,2,1,4,1,Gd,7,Typ,1,TA,A,1998,Fin,3,962,TA,TA,Y,23,172,0,0,256,0,No Pool,No Fence,No Feature,1,2010,Warranty Deed,Normal,355000,4.0943445622221,9.766120240743215,12,12,1
RL,59,10593,Pave,No Alley,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,919,Unf,0,801,1720,GasA,Ex,Y,SB,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,TA,A,1996,Fin,2,527,TA,TA,Y,240,56,154,0,0,0,No Pool,No Fence,No Feature,3,2010,Warranty Deed,Normal,260400,4.07753744390572,9.267948684596496,14,14,0
RL,92,11764,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,524,Unf,0,628,1152,GasA,Ex,Y,SB,1164,1106,0,2270,0,0,2,1,4,1,Gd,9,Typ,1,Gd,A,1999,Fin,3,671,TA,TA,Y,132,57,0,0,0,0,No Pool,No Fence,No Feature,4,2010,Warranty Deed,Normal,290000,4.5217885770490405,9.372799299673886,11,3,1
RL,56,14720,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,GasA,Ex,Y,SB,2053,1185,0,3238,1,0,2,1,4,1,Gd,9,Typ,1,Ex,A,1996,Fin,3,666,TA,TA,Y,283,86,0,0,0,0,No Pool,No Fence,No Feature,3,2010,Warranty Deed,Normal,410000,4.02535169073515,9.596962392282867,15,14,1
FV,92,9215,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1218,1218,GasA,Ex,Y,SB,1218,0,0,1218,0,0,2,0,2,1,Gd,4,Typ,0,No Fireplace,A,2009,RFn,2,676,TA,TA,Y,0,136,0,0,0,0,No Pool,No Fence,No Feature,4,2010,New,Normal,204500,4.5217885770490405,9.128587870103924,1,0,0
FV,72,8640,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,732,756,GasA,Ex,Y,SB,764,783,0,1547,0,0,2,1,3,1,Gd,7,Typ,0,No Fireplace,A,2009,Unf,2,614,TA,TA,Y,169,45,0,0,0,0,No Pool,No Fence,No Feature,6,2010,Other,Normal,215200,4.276666119016055,9.064157861798101,1,1,1
FV,84,10440,Pave,No Alley,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No Exposure,GLQ,1414,Unf,0,54,1468,GasA,Ex,Y,SB,1468,0,0,1468,1,0,2,0,2,1,Gd,6,Typ,1,Gd,A,2005,Fin,2,528,TA,TA,Y,0,102,0,0,216,0,No Pool,No Fence,No Feature,5,2010,Warranty Deed,Normal,271500,4.430816798843313,9.25339986143663,5,5,0
RL,76,10142,Pave,No Alley,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,656,Unf,0,300,956,GasA,Ex,Y,SB,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,No Fireplace,BI,2004,RFn,2,618,TA,TA,Y,0,45,0,0,0,0,No Pool,No Fence,No Feature,1,2010,Warranty Deed,Normal,233000,4.330733340286331,9.224440496354964,6,6,1
RL,70,11920,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,831,831,GasA,Ex,Y,SB,831,828,0,1659,0,0,2,1,3,1,Gd,8,Typ,0,No Fireplace,A,2004,RFn,2,484,TA,TA,Y,144,68,0,0,0,0,No Pool,No Fence,No Feature,4,2010,Warranty Deed,Normal,181000,4.248495242049359,9.385972940619341,6,6,1
RL,50,8012,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No Exposure,BLQ,543,BLQ,119,261,923,GasA,TA,Y,SB,923,0,0,923,0,0,2,0,2,1,TA,5,Typ,1,TA,A,1980,RFn,1,264,TA,TA,Y,80,0,0,0,0,0,No Pool,No Fence,No Feature,5,2010,Warranty Deed,Normal,143000,3.912023005428146,8.988695696785708,30,30,0
RL,70,11218,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1055,1055,GasA,Ex,Y,SB,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,TA,A,1992,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,No Pool,GdPrv,Feature,5,2010,Warranty Deed,Normal,189000,4.248495242049359,9.325274910068282,18,18,1
RL,55,7892,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No Exposure,Unf,0,Unf,0,918,918,GasA,TA,Y,SB,918,0,0,918,0,0,2,0,2,1,TA,5,Typ,1,TA,A,1979,Unf,1,264,TA,TA,Y,28,0,0,0,0,0,No Pool,No Fence,No Feature,4,2010,Warranty Deed,Normal,99500,4.007333185232471,8.973604867142505,31,31,0
RL,50,7175,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No Exposure,ALQ,623,LwQ,121,0,744,GasA,TA,Y,SB,752,0,0,752,1,0,1,0,2,1,TA,4,Typ,0,No Fireplace,A,1984,Unf,1,264,TA,TA,Y,353,0,0,0,90,0,No Pool,MnPrv,No Feature,2,2010,Warranty Deed,Normal,125000,3.912023005428146,8.878358040627822,26,26,0
RL,67,9453,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No Exposure,BLQ,402,Unf,0,594,996,GasA,Ex,Y,SB,1014,730,0,1744,0,0,2,1,3,1,Gd,7,Typ,0,No Fireplace,A,1993,RFn,2,457,TA,TA,Y,370,70,0,238,0,0,No Pool,No Fence,No Feature,2,2010,Warranty Deed,Normal,194500,4.204692619390966,9.154087430425385,17,7,1
RL,70,8400,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,TA,TA,CBlock,Gd,TA,No Exposure,Unf,0,Unf,0,650,650,GasA,TA,Y,SB,888,676,0,1564,0,0,2,1,3,1,TA,7,Typ,1,TA,A,1980,Unf,2,476,TA,TA,Y,0,50,0,0,204,0,No Pool,MnPrv,No Feature,4,2010,Warranty Deed,Normal,171000,4.248495242049359,9.035986984831405,30,29,1
RH,70,9800,Pave,No Alley,Reg,Lvl,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Fa,BrkTil,TA,TA,No Exposure,Unf,0,Unf,0,816,816,GasA,TA,N,FA,1012,0,0,1012,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,D,1920,Unf,1,429,TA,TA,Y,121,0,80,0,0,0,No Pool,No Fence,No Feature,4,2010,Warranty Deed,Normal,67500,4.248495242049359,9.190137664658664,90,60,0
RL,88,11782,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0,210,1109,GasA,TA,Y,SB,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,No Fireplace,D,1987,Unf,2,576,TA,TA,Y,192,0,0,0,0,0,No Pool,MnPrv,Feature,6,2010,Warranty Deed,Normal,148000,4.477336814478207,9.374328222081633,49,15,0
RL,72,9819,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31,TA,Gd,CBlock,TA,TA,No Exposure,BLQ,450,Unf,0,432,882,GasA,TA,Y,SB,900,0,0,900,0,0,1,0,3,1,TA,5,Typ,0,No Fireplace,D,1970,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,No Pool,MnPrv,No Feature,2,2010,Warranty Deed,Normal,122000,4.276666119016055,9.19207456316929,43,43,0
RL,75,7500,Pave,No Alley,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,824,Unf,0,216,1040,GasA,Fa,Y,SB,1040,0,0,1040,1,0,1,1,3,1,TA,5,Typ,0,No Fireplace,A,1963,Fin,1,308,TA,TA,Y,0,0,220,0,0,0,No Pool,MnPrv,No Feature,6,2010,Warranty Deed,Normal,133000,4.31748811353631,8.922658299524402,47,47,0
RL,72,6897,Pave,No Alley,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,No Exposure,ALQ,659,Unf,0,381,1040,GasA,Ex,Y,SB,1040,0,0,1040,1,0,1,1,3,1,TA,6,Typ,0,No Fireplace,D,1962,Unf,1,260,TA,TA,Y,0,104,0,0,0,0,No Pool,No Fence,No Feature,4,2010,Warranty Deed,Normal,127000,4.276666119016055,8.83884181343129,48,0,0
RL,39,15410,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250,TA,Gd,CBlock,TA,TA,Gd,BLQ,126,GLQ,859,223,1208,GasA,Ex,Y,SB,1494,0,0,1494,1,0,2,0,3,1,TA,7,Typ,2,Fa,A,1974,Fin,2,461,TA,TA,Y,296,0,186,0,0,0,No Pool,GdPrv,No Feature,4,2010,Warranty Deed,Not Normal,169000,3.6635616461296463,9.642771928314161,36,8,0
RL,88,11134,Pave,No Alley,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,180,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,1129,Unf,0,261,1390,GasA,Ex,Y,SB,1402,823,0,2225,1,0,2,1,4,1,Gd,7,Typ,1,TA,A,1992,RFn,3,713,TA,TA,Y,198,30,0,0,0,0,No Pool,No Fence,No Feature,6,2010,Warranty Deed,Normal,285000,4.477336814478207,9.317758768743452,18,17,1
FV,25,4835,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Ex,TA,Av,GLQ,1298,Unf,0,190,1488,GasA,Ex,Y,SB,1488,0,0,1488,1,0,2,0,2,1,Gd,6,Typ,1,Gd,A,2004,Fin,2,506,TA,TA,Y,168,50,0,0,0,0,No Pool,No Fence,No Feature,3,2010,Warranty Deed,Normal,260000,3.2188758248682006,8.483636407887394,6,5,0
FV,30,3182,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,600,600,GasA,Ex,Y,SB,600,600,0,1200,0,0,2,1,2,1,Gd,4,Typ,0,No Fireplace,D,2004,RFn,2,480,TA,TA,Y,0,172,0,0,0,0,No Pool,No Fence,No Feature,6,2010,Warranty Deed,Normal,151000,3.4011973816621555,8.065265208897733,6,5,1
FV,24,2544,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,368,ALQ,42,190,600,GasA,Ex,Y,SB,600,600,0,1200,1,0,2,1,2,1,Gd,4,Typ,0,No Fireplace,D,2004,RFn,2,480,TA,TA,Y,0,172,0,0,0,0,No Pool,No Fence,No Feature,2,2010,Warranty Deed,Normal,149500,3.1780538303479458,7.841492924460013,6,5,1
FV,72.5,4403,Pave,No Alley,Mod+ IR,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432,Ex,TA,PConc,Ex,TA,Av,GLQ,578,Unf,0,892,1470,GasA,Ex,Y,SB,1478,0,0,1478,1,0,2,1,2,1,Gd,7,Typ,1,Gd,A,2009,Fin,2,484,TA,TA,Y,0,144,0,0,0,0,No Pool,No Fence,No Feature,6,2010,New,Normal,222000,4.283586561860629,8.390041405755754,1,1,0
FV,72.5,2117,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,378,Unf,0,378,756,GasA,Ex,Y,SB,769,804,0,1573,0,0,2,1,3,1,Gd,5,Typ,0,No Fireplace,D,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,No Pool,No Fence,No Feature,6,2010,Warranty Deed,Normal,177500,4.283586561860629,7.6577552711348655,10,10,1
FV,72.5,2980,Pave,No Alley,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,466,Unf,0,290,756,GasA,Ex,Y,SB,756,756,0,1512,1,0,2,1,2,1,Gd,5,Typ,0,No Fireplace,D,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,No Pool,No Fence,No Feature,5,2010,Warranty Deed,Normal,177000,4.283586561860629,7.9996785794994505,10,10,1
FV,72.5,2403,Pave,No Alley,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,244,Unf,0,286,530,GasA,Ex,Y,SB,530,550,0,1080,0,0,2,1,2,1,Gd,4,Typ,0,No Fireplace,A,2003,RFn,2,496,TA,TA,Y,0,50,0,0,0,0,No Pool,No Fence,No Feature,6,2010,Warranty Deed,Normal,147110,4.283586561860629,7.784473235736469,7,7,1
RL,30,4420,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,728,Unf,0,0,728,GasA,TA,Y,SB,788,0,0,788,1,0,1,0,1,1,Gd,3,Typ,1,TA,D,1980,Fin,2,484,TA,TA,Y,133,42,0,0,0,0,No Pool,No Fence,No Feature,6,2010,Warranty Deed,Normal,155000,3.4011973816621555,8.393894975071744,30,30,0
RL,40,3880,Pave,No Alley,IR1,Lvl,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,6,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1052,Unf,0,174,1226,GasA,TA,Y,SB,1226,0,0,1226,1,0,1,0,1,1,Gd,4,Typ,1,TA,A,1978,Fin,2,484,TA,TA,Y,223,78,0,0,0,0,No Pool,No Fence,No Feature,1,2010,Warranty Deed,Normal,206000,3.6888794541139363,8.263590432617319,32,32,0
RL,72,13517,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289,Gd,TA,CBlock,TA,TA,No Exposure,GLQ,533,Unf,0,192,725,GasA,Ex,Y,SB,725,754,0,1479,0,0,2,1,3,1,Gd,6,Typ,0,No Fireplace,A,1976,RFn,2,475,TA,TA,Y,0,44,0,0,0,0,No Pool,No Fence,No Feature,3,2010,Warranty Deed,Normal,130500,4.276666119016055,9.511703431483827,34,5,1
FV,80,8000,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,833,Unf,0,659,1492,GasA,Ex,Y,SB,1492,0,0,1492,1,0,2,0,3,1,Gd,6,Typ,1,Gd,A,2002,RFn,2,596,TA,TA,Y,277,137,0,0,0,0,No Pool,No Fence,No Feature,4,2010,Warranty Deed,Normal,230000,4.382026634673881,8.987196820661973,8,8,0
RL,80,10456,Pave,No Alley,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120,TA,TA,CBlock,TA,TA,No Exposure,GLQ,506,Unf,0,1323,1829,GasA,Gd,Y,SB,1829,0,0,1829,1,0,2,0,4,1,TA,8,Typ,0,No Fireplace,A,1967,RFn,2,535,TA,TA,Y,0,76,0,0,0,0,No Pool,No Fence,No Feature,5,2010,Warranty Deed,Normal,218500,4.382026634673881,9.254931255304058,43,43,0
RL,80,10791,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,1137,Unf,0,143,1280,GasA,Ex,Y,SB,1280,1215,0,2495,1,0,2,1,4,1,Gd,9,Typ,1,TA,A,1993,Unf,2,660,TA,TA,Y,224,32,0,0,0,0,No Pool,No Fence,No Feature,3,2010,Warranty Deed,Normal,243500,4.382026634673881,9.286467732363734,17,17,1
RL,80,10603,Pave,No Alley,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28,TA,TA,PConc,TA,TA,Mn,ALQ,1200,Unf,0,410,1610,GasA,Gd,Y,SB,1610,0,0,1610,1,0,2,0,3,1,Gd,6,Typ,2,TA,A,1977,RFn,2,480,TA,TA,Y,168,68,0,0,0,0,No Pool,No Fence,No Feature,2,2010,Warranty Deed,Normal,205000,4.382026634673881,9.268892258925797,33,9,0
RL,80,18837,Pave,No Alley,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,Mn,ALQ,687,LwQ,46,491,1224,GasA,TA,Y,SB,1287,604,0,1891,0,1,3,0,3,1,TA,7,Typ,1,TA,A,1978,RFn,2,678,TA,TA,Y,0,69,0,0,0,0,No Pool,No Fence,No Feature,4,2010,Warranty Deed,Normal,212500,4.382026634673881,9.84357829978222,32,32,1
RL,80,10421,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42,TA,TA,CBlock,Gd,TA,No Exposure,GLQ,394,Unf,0,586,980,GasA,TA,Y,SB,980,734,0,1714,0,0,2,1,3,1,TA,7,Typ,1,TA,A,1988,Unf,2,496,TA,TA,Y,228,66,156,0,0,0,No Pool,MnPrv,Feature,3,2010,Warranty Deed,Normal,196500,4.382026634673881,9.251578279992428,22,22,1
RL,78,9360,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,982,Unf,0,179,1161,GasA,TA,Y,SB,1381,0,0,1381,1,0,1,1,3,1,Gd,5,Typ,1,TA,A,1972,RFn,2,676,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,3,2010,Warranty Deed,Normal,197500,4.356708826689592,9.144200569471638,38,4,0
RL,80,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,329,Unf,0,386,715,GasA,TA,Y,SB,930,715,0,1645,0,0,1,2,4,1,TA,7,Typ,0,No Fireplace,A,1971,RFn,2,441,TA,TA,Y,0,78,0,0,0,0,No Pool,GdWo,No Feature,6,2010,Warranty Deed,Normal,171000,4.382026634673881,9.169518377455928,39,39,1
RL,80,9790,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451,TA,TA,CBlock,TA,TA,No Exposure,ALQ,569,Rec,81,678,1328,GasA,TA,Y,SB,1328,0,0,1328,1,0,1,1,3,1,TA,6,Typ,2,Gd,A,1963,Unf,2,528,TA,TA,Y,0,26,0,0,0,0,No Pool,No Fence,No Feature,6,2010,Warranty Deed,Normal,143000,4.382026634673881,9.189116735524555,47,47,0
RL,77,9320,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,569,Unf,0,381,950,GasA,Fa,Y,SB,1225,0,0,1225,1,0,1,1,3,1,TA,6,Typ,0,No Fireplace,None,0,None,0,0,None,None,Y,352,0,0,0,0,0,No Pool,No Fence,Feature,1,2010,Warranty Deed,Normal,128950,4.343805421853684,9.139917907679637,51,51,0
RL,90,9900,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No Exposure,BLQ,1059,Unf,0,150,1209,GasA,Gd,Y,SB,1209,0,0,1209,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1966,RFn,2,504,TA,TA,Y,0,0,120,0,0,0,No Pool,No Fence,No Feature,4,2010,Other,Normal,159000,4.499809670330265,9.20029003612268,44,44,0
RL,88,9680,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268,TA,TA,CBlock,TA,TA,No Exposure,BLQ,1010,Unf,0,500,1510,GasA,Ex,Y,SB,1510,0,0,1510,1,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,A,1967,RFn,2,517,TA,TA,Y,0,40,0,0,204,0,No Pool,GdPrv,No Feature,4,2010,Warranty Deed,Normal,178900,4.477336814478207,9.177817180270623,43,43,0
RL,73,10600,Pave,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,533,533,GasA,TA,Y,SB,1131,644,0,1775,0,0,2,0,3,1,TA,8,Typ,0,No Fireplace,A,1964,Unf,2,480,TA,TA,Y,0,172,0,0,0,0,No Pool,No Fence,No Feature,5,2010,Other,Not Normal,136300,4.290459441148391,9.268609280100158,46,46,1
RL,73,14112,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,0,138,1152,GasA,TA,Y,SB,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,Gd,A,1964,RFn,2,484,TA,TA,Y,227,0,0,0,0,0,No Pool,No Fence,No Feature,4,2010,Warranty Deed,Normal,180500,4.290459441148391,9.554780778246572,46,46,0
RL,80,8800,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156,TA,Gd,PConc,TA,TA,Gd,GLQ,763,Unf,0,173,936,GasA,Ex,Y,SB,1054,0,0,1054,1,0,1,0,3,1,Gd,6,Typ,0,No Fireplace,A,1963,RFn,2,480,TA,TA,Y,120,0,0,0,0,0,No Pool,MnPrv,No Feature,5,2010,Warranty Deed,Not Normal,137500,4.382026634673881,9.082507000466299,47,47,0
RL,98,13260,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,6,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,144,TA,TA,CBlock,TA,TA,No Exposure,BLQ,1500,Unf,0,228,1728,GasA,TA,Y,SB,1728,0,0,1728,2,0,2,0,6,2,TA,10,Typ,0,No Fireplace,None,0,None,0,0,None,None,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,1,2010,Other,Not Normal,84900,4.584967478670572,9.492507263739853,48,9,0
